RouteID,Airline,Airline ID,Source airport,Source airport ID,Destination airport,Destination airport ID,Codeshare,Stops,Equipment
3757,9W,3000,BOM,2997,DAC,3076,,0,739 73H
3758,9W,3000,BOM,2997,DEL,3093,,0,739 73H 738
3759,9W,3000,BOM,2997,DIU,5711,Y,0,AT7
3760,9W,3000,BOM,2997,DMM,2064,,0,73H
3761,9W,3000,BOM,2997,DOH,11051,,0,73H
3762,9W,3000,BOM,2997,DXB,2188,,0,73H
3763,9W,3000,BOM,2997,GOI,3007,,0,73H
3764,9W,3000,BOM,2997,HKG,3077,,0,77W
3765,9W,3000,BOM,2997,IDR,3008,Y,0,73H 73G
3766,9W,3000,BOM,2997,IXC,3089,,0,738
3767,9W,3000,BOM,2997,IXE,3143,,0,73H
3768,9W,3000,BOM,2997,IXU,2996,,0,738
3769,9W,3000,BOM,2997,JAI,3098,,0,73W
3770,9W,3000,BOM,2997,JDH,3097,,0,73H
3771,9W,3000,BOM,2997,JED,2072,,0,739
3772,9W,3000,BOM,2997,JNB,813,,0,332
3773,9W,3000,BOM,2997,KTM,3125,,0,73H 739
3774,9W,3000,BOM,2997,KUL,3304,Y,0,772
3775,9W,3000,BOM,2997,KWI,2176,,0,73H
3776,9W,3000,BOM,2997,LHR,507,,0,77W
3777,9W,3000,BOM,2997,LKO,3105,,0,73H
3778,9W,3000,BOM,2997,MAA,3144,,0,738 73H
3779,9W,3000,BOM,2997,MCT,2194,,0,73H
3780,9W,3000,BOM,2997,NAG,3015,Y,0,73G
3781,9W,3000,BOM,2997,NBO,4059,Y,0,772
3782,9W,3000,BOM,2997,NRT,2279,Y,0,737
3783,9W,3000,BOM,2997,PNQ,3017,,0,738
3784,9W,3000,BOM,2997,RAJ,3019,Y,0,73G
3785,9W,3000,BOM,2997,RPR,3020,Y,0,738
3786,9W,3000,BOM,2997,RUH,2082,,0,739 73H
3787,9W,3000,BOM,2997,SIN,3316,,0,73H
3788,9W,3000,BOM,2997,TRV,3153,,0,73H
3789,9W,3000,BOM,2997,UDR,3023,Y,0,73H 73G
3790,9W,3000,BOM,2997,VTZ,3066,,0,738
3791,9W,3000,BRU,302,BOM,2997,,0,333 332
3792,9W,3000,BRU,302,DEL,3093,,0,333
3793,9W,3000,BRU,302,EWR,3494,,0,333
3794,9W,3000,BRU,302,YYZ,193,,0,332 333
3795,9W,3000,CCJ,3137,AUH,2179,,0,320
3796,9W,3000,CCJ,3137,BOM,2997,Y,0,738
3797,9W,3000,CCU,3043,AJL,3039,Y,0,AT7
3798,9W,3000,CCU,3043,BLR,3131,Y,0,738
3799,9W,3000,CCU,3043,BOM,2997,,0,738 73H
3800,9W,3000,CCU,3043,DAC,3076,,0,738
3801,9W,3000,CCU,3043,DEL,3093,Y,0,738
3802,9W,3000,CCU,3043,GAU,6173,Y,0,AT7 738
3803,9W,3000,CCU,3043,IXA,3038,Y,0,AT7
3804,9W,3000,CCU,3043,IXB,3040,,0,738
3805,9W,3000,CCU,3043,IXR,3063,Y,0,AT7
3806,9W,3000,CCU,3043,IXS,3055,Y,0,AT7
3807,9W,3000,CCU,3043,IXZ,3146,Y,0,738
3808,9W,3000,CCU,3043,PAT,3061,Y,0,AT7
3809,9W,3000,CCU,3043,VNS,3084,Y,0,AT7
3810,9W,3000,CCU,3043,VTZ,3066,Y,0,73G
3811,9W,3000,CJB,3135,BLR,3131,Y,0,AT7
3812,9W,3000,CJB,3135,BOM,2997,Y,0,738
3813,9W,3000,CJB,3135,MAA,3144,Y,0,AT7
3814,9W,3000,CMB,3024,BOM,2997,,0,73H
3815,9W,3000,COK,3136,AUH,2179,,0,73H
3816,9W,3000,COK,3136,BLR,3131,Y,0,AT7
3817,9W,3000,COK,3136,BOM,2997,,0,73H
3818,9W,3000,COK,3136,DMM,2064,,0,73H
3819,9W,3000,COK,3136,DOH,11051,,0,73H
3820,9W,3000,COK,3136,MAA,3144,Y,0,AT7 73H
3821,9W,3000,COK,3136,MCT,2194,,0,73H
3822,9W,3000,COK,3136,SHJ,2191,,0,73H
3823,9W,3000,DAC,3076,BOM,2997,,0,739 73H
3824,9W,3000,DAC,3076,CCU,3043,,0,738
3825,9W,3000,DAC,3076,DEL,3093,,0,738
3826,9W,3000,DED,3092,DEL,3093,,0,738
3827,9W,3000,DEL,3093,AMD,2994,Y,0,73W 738
3828,9W,3000,DEL,3093,ATQ,3081,,0,738
3829,9W,3000,DEL,3093,AUH,2179,,0,73H 320
3830,9W,3000,DEL,3093,BHO,3002,Y,0,AT7
3831,9W,3000,DEL,3093,BKK,3885,,0,73H
3832,9W,3000,DEL,3093,BLR,3131,,0,738 73H
3833,9W,3000,DEL,3093,BOM,2997,,0,739 738 73H
3834,9W,3000,DEL,3093,BRU,302,,0,333
3835,9W,3000,DEL,3093,CCU,3043,Y,0,738
3836,9W,3000,DEL,3093,DAC,3076,,0,738
3837,9W,3000,DEL,3093,DED,3092,,0,738
3838,9W,3000,DEL,3093,DMM,2064,,0,73H
3839,9W,3000,DEL,3093,DOH,11051,,0,73H
3840,9W,3000,DEL,3093,DXB,2188,,0,73H
3841,9W,3000,DEL,3093,GAU,6173,Y,0,738
3842,9W,3000,DEL,3093,GOP,6741,Y,0,AT7
3843,9W,3000,DEL,3093,HKG,3077,,0,332 77W
3844,9W,3000,DEL,3093,IDR,3008,,0,73H
3845,9W,3000,DEL,3093,IXB,3040,,0,73W
3846,9W,3000,DEL,3093,IXC,3089,Y,0,738 AT7
3847,9W,3000,DEL,3093,IXJ,3100,Y,0,73H 738
3848,9W,3000,DEL,3093,IXL,3104,Y,0,73W
3849,9W,3000,DEL,3093,IXR,3063,Y,0,73H
3850,9W,3000,DEL,3093,JAI,3098,,0,73H
3851,9W,3000,DEL,3093,JDH,3097,Y,0,AT7
3852,9W,3000,DEL,3093,KTM,3125,,0,73H
3853,9W,3000,DEL,3093,KUL,3304,Y,0,333 738
3854,9W,3000,DEL,3093,LHR,507,,0,77W
3855,9W,3000,DEL,3093,LKO,3105,Y,0,AT7 73W 739 738
3856,9W,3000,DEL,3093,MAA,3144,,0,73H 738
3857,9W,3000,DEL,3093,PAT,3061,,0,73H
3858,9W,3000,DEL,3093,PNQ,3017,,0,738 73H 73W
3859,9W,3000,DEL,3093,RPR,3020,Y,0,73W
3860,9W,3000,DEL,3093,SIN,3316,,0,73H
3861,9W,3000,DEL,3093,SXR,3112,,0,738 73H
3862,9W,3000,DEL,3093,UDR,3023,Y,0,AT7
3863,9W,3000,DEL,3093,VNS,3084,Y,0,738
3864,9W,3000,DIB,3057,GAU,6173,Y,0,738
3865,9W,3000,DIU,5711,PBD,3018,Y,0,AT7
3866,9W,3000,DMM,2064,AUH,2179,,0,73H
3867,9W,3000,DMM,2064,BOM,2997,,0,73H
3868,9W,3000,DMM,2064,COK,3136,,0,73H
3869,9W,3000,DMM,2064,DEL,3093,,0,73H
3870,9W,3000,DMM,2064,TRV,3153,,0,73H
3871,9W,3000,DOH,11051,BOM,2997,,0,73H
3872,9W,3000,DOH,11051,COK,3136,,0,73H
3873,9W,3000,DOH,11051,DEL,3093,,0,73H
3874,9W,3000,DXB,2188,BOM,2997,,0,73H
3875,9W,3000,DXB,2188,DEL,3093,,0,73H
3876,9W,3000,DXB,2188,IXE,3143,,0,73H
3877,9W,3000,EWR,3494,BRU,302,,0,333
3878,9W,3000,GAU,6173,AJL,3039,Y,0,AT7
3879,9W,3000,GAU,6173,CCU,3043,Y,0,AT7 738
3880,9W,3000,GAU,6173,DEL,3093,Y,0,738
3881,9W,3000,GAU,6173,DIB,3057,Y,0,738
3882,9W,3000,GAU,6173,IMF,3050,Y,0,738
3883,9W,3000,GAU,6173,IXS,3055,Y,0,AT7
3884,9W,3000,GOI,3007,BLR,3131,Y,0,AT7
3885,9W,3000,GOI,3007,BOM,2997,,0,73H
3886,9W,3000,GOI,3007,MAA,3144,,0,738
3887,9W,3000,GOP,6741,DEL,3093,Y,0,AT7
3888,9W,3000,HKG,3077,BOM,2997,,0,77W
3889,9W,3000,HKG,3077,DEL,3093,,0,332 77W
3890,9W,3000,IDR,3008,BLR,3131,Y,0,738
3891,9W,3000,IDR,3008,BOM,2997,Y,0,73H 73G
3892,9W,3000,IDR,3008,DEL,3093,,0,73H
3893,9W,3000,IDR,3008,PNQ,3017,Y,0,AT7
3894,9W,3000,IMF,3050,GAU,6173,Y,0,738
3895,9W,3000,IXA,3038,CCU,3043,Y,0,AT7
3896,9W,3000,IXB,3040,CCU,3043,,0,738
3897,9W,3000,IXB,3040,DEL,3093,,0,73W
3898,9W,3000,IXC,3089,BOM,2997,,0,738
3899,9W,3000,IXC,3089,DEL,3093,Y,0,738 AT7
3900,9W,3000,IXE,3143,BLR,3131,,0,738
3901,9W,3000,IXE,3143,BOM,2997,,0,73H
3902,9W,3000,IXE,3143,DXB,2188,,0,73H
3903,9W,3000,IXJ,3100,DEL,3093,Y,0,73H 738
3904,9W,3000,IXL,3104,DEL,3093,,0,73W
3905,9W,3000,IXM,3142,MAA,3144,Y,0,AT7
3906,9W,3000,IXR,3063,CCU,3043,Y,0,AT7
3907,9W,3000,IXR,3063,DEL,3093,Y,0,73H
3908,9W,3000,IXS,3055,CCU,3043,Y,0,AT7
3909,9W,3000,IXS,3055,GAU,6173,Y,0,AT7
3910,9W,3000,IXU,2996,BOM,2997,,0,738
3911,9W,3000,IXZ,3146,CCU,3043,Y,0,738
3912,9W,3000,IXZ,3146,MAA,3144,,0,73H
3913,9W,3000,JAI,3098,BOM,2997,Y,0,73G 73W
3914,9W,3000,JAI,3098,DEL,3093,,0,73H
3915,9W,3000,JDH,3097,BOM,2997,,0,73H
3916,9W,3000,JDH,3097,DEL,3093,Y,0,AT7
3917,9W,3000,JED,2072,BOM,2997,,0,739
3918,9W,3000,JNB,813,BOM,2997,,0,332
3919,9W,3000,KTM,3125,BOM,2997,,0,73H 739
3920,9W,3000,KTM,3125,DEL,3093,,0,73H
3921,9W,3000,KUL,3304,BLR,3131,Y,0,738
3922,9W,3000,KUL,3304,BOM,2997,Y,0,772
3923,9W,3000,KUL,3304,DEL,3093,Y,0,333 738
3924,9W,3000,KUL,3304,MAA,3144,Y,0,738
3925,9W,3000,KWI,2176,AUH,2179,,0,73H
3926,9W,3000,KWI,2176,BOM,2997,,0,73H
3927,9W,3000,LHR,507,BOM,2997,,0,77W
3928,9W,3000,LHR,507,DEL,3093,,0,77W
3929,9W,3000,LKO,3105,BOM,2997,,0,73H
3930,9W,3000,LKO,3105,DEL,3093,Y,0,AT7 73W 739 738
3931,9W,3000,MAA,3144,AUH,2179,,0,73H
3932,9W,3000,MAA,3144,BLR,3131,Y,0,AT7 739 738 73H
3933,9W,3000,MAA,3144,BOM,2997,,0,738 73H
3934,9W,3000,MAA,3144,CJB,3135,Y,0,AT7
3935,9W,3000,MAA,3144,COK,3136,Y,0,AT7 73H
3936,9W,3000,MAA,3144,DEL,3093,,0,738
3937,9W,3000,MAA,3144,GOI,3007,,0,738
3938,9W,3000,MAA,3144,IXM,3142,Y,0,AT7
3939,9W,3000,MAA,3144,IXZ,3146,,0,73H
3940,9W,3000,MAA,3144,KUL,3304,Y,0,738
3941,9W,3000,MAA,3144,SIN,3316,,0,73H
3942,9W,3000,MAA,3144,TRZ,3152,Y,0,AT7
3943,9W,3000,MCT,2194,BOM,2997,,0,73H
3944,9W,3000,MCT,2194,COK,3136,,0,73H
3945,9W,3000,MCT,2194,TRV,3153,,0,73H
3946,9W,3000,NAG,3015,BOM,2997,Y,0,73G
3947,9W,3000,NBO,4059,BOM,2997,Y,0,772 763
3948,9W,3000,NRT,2279,BOM,2997,Y,0,737
3949,9W,3000,PAT,3061,CCU,3043,Y,0,AT7
3950,9W,3000,PAT,3061,DEL,3093,,0,73H
3951,9W,3000,PBD,3018,BOM,2997,Y,0,AT7
3952,9W,3000,PNQ,3017,BLR,3131,Y,0,738
3953,9W,3000,PNQ,3017,BOM,2997,,0,738
3954,9W,3000,PNQ,3017,DEL,3093,,0,738 73H 73W
3955,9W,3000,PNQ,3017,IDR,3008,Y,0,AT7
3956,9W,3000,RAJ,3019,BOM,2997,Y,0,73G
3957,9W,3000,RPR,3020,BHO,3002,Y,0,738
3958,9W,3000,RPR,3020,BOM,2997,Y,0,738
3959,9W,3000,RPR,3020,DEL,3093,Y,0,73W
3960,9W,3000,RUH,2082,BOM,2997,,0,739 73H
3961,9W,3000,SHJ,2191,COK,3136,,0,73H
3962,9W,3000,SIN,3316,BOM,2997,,0,73H
3963,9W,3000,SIN,3316,DEL,3093,,0,73H
3964,9W,3000,SIN,3316,MAA,3144,,0,73H
3965,9W,3000,SXR,3112,DEL,3093,,0,738 73H
3966,9W,3000,TRV,3153,AUH,2179,Y,0,320
3967,9W,3000,TRV,3153,BLR,3131,Y,0,73H
3968,9W,3000,TRV,3153,BOM,2997,,0,73H
3969,9W,3000,TRV,3153,DMM,2064,,0,73H
3970,9W,3000,TRV,3153,MCT,2194,,0,73H
3971,9W,3000,TRZ,3152,MAA,3144,Y,0,AT7
3972,9W,3000,UDR,3023,BOM,2997,Y,0,73H 73G
3973,9W,3000,UDR,3023,DEL,3093,Y,0,AT7
3974,9W,3000,VNS,3084,CCU,3043,Y,0,AT7
3975,9W,3000,VNS,3084,DEL,3093,Y,0,738
3976,9W,3000,VTZ,3066,BLR,3131,Y,0,73G
3977,9W,3000,VTZ,3066,BOM,2997,,0,738
3978,9W,3000,VTZ,3066,CCU,3043,Y,0,73G
3979,9W,3000,YYZ,193,BRU,302,,0,332 333
3980,A2,19804,ATH,3941,JSH,1480,,0,143
3981,A2,19804,CFU,1460,SKG,1486,,0,143
3982,A2,19804,JKH,1450,SKG,1486,,0,143
3983,A2,19804,JSH,1480,ATH,3941,,0,143
3984,A2,19804,KLX,1456,SKG,1486,,0,143
3985,A2,19804,SKG,1486,CFU,1460,,0,143
3986,A2,19804,SKG,1486,JKH,1450,,0,143
3987,A2,19804,SKG,1486,KLX,1456,,0,143
3988,A2,19804,SKG,1486,SMI,1476,,0,143
3989,A2,19804,SMI,1476,SKG,1486,,0,143
3990,A3,96,AOK,1459,ATH,3941,,0,DH4
3991,A3,96,AOK,1459,KSJ,1461,,0,DH8
3992,A3,96,AOK,1459,RHO,1472,,0,DH8
3993,A3,96,ARN,737,KLX,1456,,0,319
3994,A3,96,ARN,737,SKG,1486,Y,0,736
3995,A3,96,ATH,3941,AOK,1459,,0,DH4
3996,A3,96,ATH,3941,AUH,2179,,0,321 320
3997,A3,96,ATH,3941,AXD,1446,,0,320 DH4 321
3998,A3,96,ATH,3941,BCN,1218,,0,320 321
3999,A3,96,ATH,3941,BEG,1739,,0,DH4
4000,A3,96,ATH,3941,BRU,302,,0,321 320
4001,A3,96,ATH,3941,BUD,1489,,0,320
4002,A3,96,ATH,3941,CAI,1128,,0,738
4003,A3,96,ATH,3941,CDG,1382,,0,321 320
4004,A3,96,ATH,3941,CFU,1460,,0,DH4 320
4005,A3,96,ATH,3941,CHQ,1474,,0,320 DH4
4006,A3,96,ATH,3941,DME,4029,,0,320 321
4007,A3,96,ATH,3941,DUS,345,,0,320
4008,A3,96,ATH,3941,EFL,1455,,0,DH4
4009,A3,96,ATH,3941,FCO,1555,,0,320
4010,A3,96,ATH,3941,FRA,340,,0,321
4011,A3,96,ATH,3941,GVA,1665,,0,320
4012,A3,96,ATH,3941,HBE,3410,,0,E70
4013,A3,96,ATH,3941,HER,1452,,0,321 DH4 320
4014,A3,96,ATH,3941,IEV,2944,,0,320
4015,A3,96,ATH,3941,IOA,1451,,0,DH4
4016,A3,96,ATH,3941,IST,1701,,0,320
4017,A3,96,ATH,3941,JIK,4191,,0,DH4
4018,A3,96,ATH,3941,JKH,1450,,0,DH4 319
4019,A3,96,ATH,3941,JKL,4192,,0,DH8
4020,A3,96,ATH,3941,JMK,1468,,0,320 DH4
4021,A3,96,ATH,3941,JNX,4194,,0,DH8
4022,A3,96,ATH,3941,JSI,1475,,0,DH4
4023,A3,96,ATH,3941,JSY,5787,,0,DH8
4024,A3,96,ATH,3941,JTR,1479,,0,321 320 DH4 319
4025,A3,96,ATH,3941,JTY,4190,,0,DH8
4026,A3,96,ATH,3941,KGS,1458,,0,320 DH4
4027,A3,96,ATH,3941,KIT,1454,,0,DH4
4028,A3,96,ATH,3941,KVA,1462,,0,DH4
4029,A3,96,ATH,3941,LCA,1197,,0,320
4030,A3,96,ATH,3941,LED,2948,,0,320
4031,A3,96,ATH,3941,LHR,507,,0,321 320
4032,A3,96,ATH,3941,LRS,1464,,0,DH8
4033,A3,96,ATH,3941,LXS,1465,,0,DH4
4034,A3,96,ATH,3941,LYS,1335,,0,320
4035,A3,96,ATH,3941,MAD,1229,,0,320
4036,A3,96,ATH,3941,MAN,478,,0,320
4037,A3,96,ATH,3941,MJT,1469,,0,320 DH4
4038,A3,96,ATH,3941,MLO,4193,,0,DH8
4039,A3,96,ATH,3941,MRS,1353,,0,320
4040,A3,96,ATH,3941,MUC,346,,0,320
4041,A3,96,ATH,3941,MXP,1524,,0,320
4042,A3,96,ATH,3941,NTE,1418,,0,320
4043,A3,96,ATH,3941,OSL,644,Y,0,73W 73G
4044,A3,96,ATH,3941,OTP,1657,,0,320 DH4
4045,A3,96,ATH,3941,PAS,4195,,0,DH8
4046,A3,96,ATH,3941,PHL,3752,Y,0,332
4047,A3,96,ATH,3941,PRG,1587,,0,320
4048,A3,96,ATH,3941,RHO,1472,,0,320 DH4
4049,A3,96,ATH,3941,SKG,1486,,0,320 321 DH4
4050,A3,96,ATH,3941,SKU,1482,,0,DH4
4051,A3,96,ATH,3941,SMI,1476,,0,DH4
4052,A3,96,ATH,3941,SOF,1194,,0,DH4
4053,A3,96,ATH,3941,TBS,3973,,0,320
4054,A3,96,ATH,3941,TIA,1190,,0,DH4
4055,A3,96,ATH,3941,TLV,1590,,0,320
4056,A3,96,ATH,3941,TXL,351,,0,320
4057,A3,96,ATH,3941,VIE,1613,,0,320
4058,A3,96,ATH,3941,WAW,679,,0,320
4059,A3,96,ATH,3941,ZTH,1488,,0,DH4
4060,A3,96,AUH,2179,ATH,3941,,0,321 320
4061,A3,96,AXD,1446,ATH,3941,,0,320 DH4 321
4062,A3,96,BCN,1218,ATH,3941,,0,320 321
4063,A3,96,BEG,1739,ATH,3941,,0,DH4
4064,A3,96,BOD,1264,HER,1452,,0,320
4065,A3,96,BRU,302,ATH,3941,,0,321 320
4066,A3,96,BRU,302,HER,1452,,0,320
4067,A3,96,BUD,1489,ATH,3941,,0,320
4068,A3,96,CAI,1128,ATH,3941,,0,738
4069,A3,96,CDG,1382,ATH,3941,,0,321 320
4070,A3,96,CDG,1382,HER,1452,,0,320
4071,A3,96,CDG,1382,RHO,1472,,0,320
4072,A3,96,CDG,1382,SKG,1486,,0,320
4073,A3,96,CFU,1460,ATH,3941,,0,DH4 320
4074,A3,96,CFU,1460,DME,4029,,0,320
4075,A3,96,CHQ,1474,ATH,3941,,0,320 DH4
4076,A3,96,CHQ,1474,SKG,1486,,0,320
4077,A3,96,CPH,609,SKG,1486,Y,0,320
4078,A3,96,DME,4029,ATH,3941,,0,320 321
4079,A3,96,DME,4029,CFU,1460,,0,320
4080,A3,96,DME,4029,HER,1452,,0,320
4081,A3,96,DME,4029,KGS,1458,,0,320
4082,A3,96,DME,4029,RHO,1472,,0,320
4083,A3,96,DME,4029,SKG,1486,,0,320
4084,A3,96,DUS,345,ATH,3941,,0,320
4085,A3,96,DUS,345,HER,1452,,0,320
4086,A3,96,DUS,345,KLX,1456,,0,319
4087,A3,96,DUS,345,SKG,1486,,0,321
4088,A3,96,EFL,1455,ATH,3941,,0,DH4
4089,A3,96,FCO,1555,ATH,3941,,0,320
4090,A3,96,FRA,340,ATH,3941,,0,321
4091,A3,96,FRA,340,HER,1452,,0,320
4092,A3,96,FRA,340,SKG,1486,,0,321
4093,A3,96,GVA,1665,ATH,3941,,0,320
4094,A3,96,GVA,1665,OPO,1636,Y,0,320 319
4095,A3,96,HAJ,352,SKG,1486,,0,320
4096,A3,96,HBE,3410,ATH,3941,,0,E70
4097,A3,96,HER,1452,ATH,3941,,0,321 DH4 320
4098,A3,96,HER,1452,BOD,1264,,0,320
4099,A3,96,HER,1452,BRU,302,,0,320
4100,A3,96,HER,1452,CDG,1382,,0,320
4101,A3,96,HER,1452,DME,4029,,0,320
4102,A3,96,HER,1452,DUS,345,,0,320
4103,A3,96,HER,1452,FRA,340,,0,320
4104,A3,96,HER,1452,LED,2948,,0,320
4105,A3,96,HER,1452,MRS,1353,,0,320
4106,A3,96,HER,1452,MUC,346,,0,320
4107,A3,96,HER,1452,RHO,1472,,0,320
4108,A3,96,HER,1452,SKG,1486,,0,320
4109,A3,96,HER,1452,TLV,1590,,0,320
4110,A3,96,HER,1452,TXL,351,,0,320
4111,A3,96,HER,1452,VIE,1613,,0,320
4112,A3,96,IEV,2944,ATH,3941,,0,320
4113,A3,96,IOA,1451,ATH,3941,,0,DH4
4114,A3,96,IST,1701,ATH,3941,,0,320
4115,A3,96,JIK,4191,ATH,3941,,0,DH4
4116,A3,96,JKH,1450,ATH,3941,,0,DH4 319
4117,A3,96,JKL,4192,ATH,3941,,0,DH8
4118,A3,96,JKL,4192,KGS,1458,,0,DH8
4119,A3,96,JKL,4192,LRS,1464,,0,DH8
4120,A3,96,JMK,1468,ATH,3941,,0,320 DH4
4121,A3,96,JNX,4194,ATH,3941,,0,DH8
4122,A3,96,JSH,1480,KSJ,1461,,0,DH8
4123,A3,96,JSI,1475,ATH,3941,,0,DH4
4124,A3,96,JSY,5787,ATH,3941,,0,DH8
4125,A3,96,JTR,1479,ATH,3941,,0,321 320 DH4 319
4126,A3,96,JTY,4190,ATH,3941,,0,DH8
4127,A3,96,JTY,4190,LRS,1464,,0,DH8
4128,A3,96,KGS,1458,ATH,3941,,0,320 DH4
4129,A3,96,KGS,1458,DME,4029,,0,320
4130,A3,96,KGS,1458,JKL,4192,,0,DH8
4131,A3,96,KGS,1458,RHO,1472,,0,DH8
4132,A3,96,KIT,1454,ATH,3941,,0,DH4
4133,A3,96,KLX,1456,ARN,737,,0,319
4134,A3,96,KLX,1456,DUS,345,,0,319
4135,A3,96,KLX,1456,MUC,346,,0,319
4136,A3,96,KSJ,1461,AOK,1459,,0,DH8
4137,A3,96,KSJ,1461,JSH,1480,,0,DH8
4138,A3,96,KVA,1462,ATH,3941,,0,DH4
4139,A3,96,KZS,4196,RHO,1472,,0,DH8
4140,A3,96,LCA,1197,ATH,3941,,0,320
4141,A3,96,LCA,1197,SKG,1486,,0,320
4142,A3,96,LED,2948,ATH,3941,,0,320
4143,A3,96,LED,2948,HER,1452,,0,320
4144,A3,96,LED,2948,RHO,1472,,0,320
4145,A3,96,LED,2948,SKG,1486,,0,320
4146,A3,96,LHR,507,ATH,3941,,0,321 320
4147,A3,96,LRS,1464,ATH,3941,,0,DH8
4148,A3,96,LRS,1464,JKL,4192,,0,DH8
4149,A3,96,LRS,1464,JTY,4190,,0,DH8
4150,A3,96,LXS,1465,ATH,3941,,0,DH4
4151,A3,96,LYS,1335,ATH,3941,,0,320
4152,A3,96,MAD,1229,ATH,3941,,0,320
4153,A3,96,MAN,478,ATH,3941,,0,320
4154,A3,96,MJT,1469,ATH,3941,,0,320 DH4
4155,A3,96,MJT,1469,SKG,1486,,0,320
4156,A3,96,MLO,4193,ATH,3941,,0,DH8
4157,A3,96,MRS,1353,ATH,3941,,0,320
4158,A3,96,MRS,1353,HER,1452,,0,320
4159,A3,96,MUC,346,ATH,3941,,0,320
4160,A3,96,MUC,346,HER,1452,,0,320
4161,A3,96,MUC,346,KLX,1456,,0,319
4162,A3,96,MUC,346,SKG,1486,,0,320
4163,A3,96,MXP,1524,ATH,3941,,0,320
4164,A3,96,NTE,1418,ATH,3941,,0,320
4165,A3,96,NUE,347,SKG,1486,,0,320
4166,A3,96,OSL,644,ATH,3941,Y,0,73W 73G
4167,A3,96,OTP,1657,ATH,3941,,0,320 DH4
4168,A3,96,PAS,4195,ATH,3941,,0,DH8
4169,A3,96,PHL,3752,ATH,3941,Y,0,332
4170,A3,96,PRG,1587,ATH,3941,,0,320
4171,A3,96,RHO,1472,AOK,1459,,0,DH8
4172,A3,96,RHO,1472,ATH,3941,,0,320 DH4
4173,A3,96,RHO,1472,CDG,1382,,0,320
4174,A3,96,RHO,1472,DME,4029,,0,320
4175,A3,96,RHO,1472,HER,1452,,0,320
4176,A3,96,RHO,1472,KGS,1458,,0,DH8
4177,A3,96,RHO,1472,KZS,4196,,0,DH8
4178,A3,96,RHO,1472,LED,2948,,0,320
4179,A3,96,RHO,1472,SKG,1486,,0,320
4180,A3,96,SKG,1486,ARN,737,Y,0,736
4181,A3,96,SKG,1486,ATH,3941,,0,320 321 DH4
4182,A3,96,SKG,1486,CDG,1382,,0,320
4183,A3,96,SKG,1486,CHQ,1474,,0,320
4184,A3,96,SKG,1486,CPH,609,Y,0,320
4185,A3,96,SKG,1486,DME,4029,,0,320
4186,A3,96,SKG,1486,DUS,345,,0,321
4187,A3,96,SKG,1486,FRA,340,,0,321
4188,A3,96,SKG,1486,HAJ,352,,0,320
4189,A3,96,SKG,1486,HER,1452,,0,320
4190,A3,96,SKG,1486,LCA,1197,,0,320
4191,A3,96,SKG,1486,LED,2948,,0,320
4192,A3,96,SKG,1486,MJT,1469,,0,320
4193,A3,96,SKG,1486,MUC,346,,0,320
4194,A3,96,SKG,1486,NUE,347,,0,320
4195,A3,96,SKG,1486,RHO,1472,,0,320
4196,A3,96,SKG,1486,STR,350,,0,320
4197,A3,96,SKU,1482,ATH,3941,,0,DH4
4198,A3,96,SMI,1476,ATH,3941,,0,DH4
4199,A3,96,SOF,1194,ATH,3941,,0,DH4
4200,A3,96,STR,350,SKG,1486,,0,320
4201,A3,96,TBS,3973,ATH,3941,,0,320
4202,A3,96,TIA,1190,ATH,3941,,0,DH4
4203,A3,96,TLV,1590,ATH,3941,,0,320
4204,A3,96,TLV,1590,HER,1452,,0,320
4205,A3,96,TXL,351,ATH,3941,,0,320
4206,A3,96,TXL,351,HER,1452,,0,320
4207,A3,96,VIE,1613,ATH,3941,,0,320
4208,A3,96,VIE,1613,HER,1452,,0,320
4209,A3,96,WAW,679,ATH,3941,,0,320
4210,A3,96,ZRH,1678,LIS,1638,,0,320
4211,A3,96,ZTH,1488,ATH,3941,,0,DH4
4212,A4,4550,BYC,2772,SRZ,4247,,0,SWM
4213,A4,4550,BYC,2772,TJA,2768,,0,SWM
4214,A4,4550,CBB,2759,TDD,2769,,0,SWM
4215,A4,4550,CIJ,2761,TDD,2769,,0,SWM
4216,A4,4550,GYA,6056,TDD,2769,,0,SWM
4217,A4,4550,LPB,2762,POI,2764,,0,SWM
4218,A4,4550,LPB,2762,SRZ,4247,,0,SWM
4219,A4,4550,LPB,2762,TDD,2769,,0,SWM
4220,A4,4550,POI,2764,LPB,2762,,0,SWM
4221,A4,4550,RIB,6058,TDD,2769,,0,SWM
4222,A4,4550,SRZ,4247,BYC,2772,,0,SWM
4223,A4,4550,SRZ,4247,LPB,2762,,0,SWM
4224,A4,4550,SRZ,4247,TDD,2769,,0,SWM
4225,A4,4550,TDD,2769,CBB,2759,,0,SWM
4226,A4,4550,TDD,2769,CIJ,2761,,0,SWM
4227,A4,4550,TDD,2769,GYA,6056,,0,SWM
4228,A4,4550,TDD,2769,LPB,2762,,0,SWM
4229,A4,4550,TDD,2769,RIB,6058,,0,SWM
4230,A4,4550,TDD,2769,SRZ,4247,,0,SWM
4231,A4,4550,TJA,2768,BYC,2772,,0,SWM
4232,A5,1203,AGF,1262,DCM,1285,,0,AT5
4233,A5,1203,AGF,1262,ORY,1386,,0,AT5
4234,A5,1203,AJA,1324,BVE,1278,,0,AT5
